method,features,lags,mas,f1,precision,recall,cm
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_2_value', 'ma_7_value', 'ma_9_value']","('lag_1_value', 'lag_2_value')","('ma_7_value', 'ma_9_value')",0.05063291139240506,0.03125,0.13333333333333333,"[[1190   62]
 [  13    2]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_2_value', 'ma_7_value', 'ma_10_value']","('lag_1_value', 'lag_2_value')","('ma_7_value', 'ma_10_value')",0.06666666666666667,0.06666666666666667,0.06666666666666667,"[[1238   14]
 [  14    1]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_2_value', 'ma_7_value', 'ma_10_value']","('lag_1_value', 'lag_2_value')","('ma_7_value', 'ma_10_value')",0.03550295857988166,0.01948051948051948,0.2,"[[1101  151]
 [  12    3]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_2_value', 'ma_7_value', 'ma_10_value']","('lag_1_value', 'lag_2_value')","('ma_7_value', 'ma_10_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_2_value', 'ma_8_value', 'ma_9_value']","('lag_1_value', 'lag_2_value')","('ma_8_value', 'ma_9_value')",0.06666666666666667,0.06666666666666667,0.06666666666666667,"[[1238   14]
 [  14    1]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_2_value', 'ma_8_value', 'ma_9_value']","('lag_1_value', 'lag_2_value')","('ma_8_value', 'ma_9_value')",0.011976047904191617,0.006578947368421052,0.06666666666666667,"[[1101  151]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_2_value', 'ma_8_value', 'ma_9_value']","('lag_1_value', 'lag_2_value')","('ma_8_value', 'ma_9_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_2_value', 'ma_8_value', 'ma_10_value']","('lag_1_value', 'lag_2_value')","('ma_8_value', 'ma_10_value')",0.06666666666666667,0.06666666666666667,0.06666666666666667,"[[1238   14]
 [  14    1]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_2_value', 'ma_8_value', 'ma_10_value']","('lag_1_value', 'lag_2_value')","('ma_8_value', 'ma_10_value')",0.0125,0.006896551724137931,0.06666666666666667,"[[1108  144]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_2_value', 'ma_8_value', 'ma_10_value']","('lag_1_value', 'lag_2_value')","('ma_8_value', 'ma_10_value')",0.05063291139240506,0.03125,0.13333333333333333,"[[1190   62]
 [  13    2]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_2_value', 'ma_9_value', 'ma_10_value']","('lag_1_value', 'lag_2_value')","('ma_9_value', 'ma_10_value')",0.06666666666666667,0.06666666666666667,0.06666666666666667,"[[1238   14]
 [  14    1]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_2_value', 'ma_9_value', 'ma_10_value']","('lag_1_value', 'lag_2_value')","('ma_9_value', 'ma_10_value')",0.025157232704402517,0.013888888888888888,0.13333333333333333,"[[1110  142]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_2_value', 'ma_9_value', 'ma_10_value']","('lag_1_value', 'lag_2_value')","('ma_9_value', 'ma_10_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_2_value', 'ma_3_value']","('lag_1_value', 'lag_3_value')","('ma_2_value', 'ma_3_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_2_value', 'ma_3_value']","('lag_1_value', 'lag_3_value')","('ma_2_value', 'ma_3_value')",0.03529411764705882,0.01935483870967742,0.2,"[[1100  152]
 [  12    3]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_2_value', 'ma_3_value']","('lag_1_value', 'lag_3_value')","('ma_2_value', 'ma_3_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_2_value', 'ma_4_value']","('lag_1_value', 'lag_3_value')","('ma_2_value', 'ma_4_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_2_value', 'ma_4_value']","('lag_1_value', 'lag_3_value')","('ma_2_value', 'ma_4_value')",0.037037037037037035,0.02040816326530612,0.2,"[[1108  144]
 [  12    3]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_2_value', 'ma_4_value']","('lag_1_value', 'lag_3_value')","('ma_2_value', 'ma_4_value')",0.05063291139240506,0.03125,0.13333333333333333,"[[1190   62]
 [  13    2]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_2_value', 'ma_5_value']","('lag_1_value', 'lag_3_value')","('ma_2_value', 'ma_5_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_2_value', 'ma_5_value']","('lag_1_value', 'lag_3_value')","('ma_2_value', 'ma_5_value')",0.05,0.027586206896551724,0.26666666666666666,"[[1111  141]
 [  11    4]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_2_value', 'ma_5_value']","('lag_1_value', 'lag_3_value')","('ma_2_value', 'ma_5_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_2_value', 'ma_6_value']","('lag_1_value', 'lag_3_value')","('ma_2_value', 'ma_6_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_2_value', 'ma_6_value']","('lag_1_value', 'lag_3_value')","('ma_2_value', 'ma_6_value')",0.024539877300613498,0.013513513513513514,0.13333333333333333,"[[1106  146]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_2_value', 'ma_6_value']","('lag_1_value', 'lag_3_value')","('ma_2_value', 'ma_6_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_2_value', 'ma_7_value']","('lag_1_value', 'lag_3_value')","('ma_2_value', 'ma_7_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_2_value', 'ma_7_value']","('lag_1_value', 'lag_3_value')","('ma_2_value', 'ma_7_value')",0.03468208092485549,0.0189873417721519,0.2,"[[1097  155]
 [  12    3]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_2_value', 'ma_7_value']","('lag_1_value', 'lag_3_value')","('ma_2_value', 'ma_7_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_2_value', 'ma_8_value']","('lag_1_value', 'lag_3_value')","('ma_2_value', 'ma_8_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_2_value', 'ma_8_value']","('lag_1_value', 'lag_3_value')","('ma_2_value', 'ma_8_value')",0.023952095808383235,0.013157894736842105,0.13333333333333333,"[[1102  150]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_2_value', 'ma_8_value']","('lag_1_value', 'lag_3_value')","('ma_2_value', 'ma_8_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_2_value', 'ma_9_value']","('lag_1_value', 'lag_3_value')","('ma_2_value', 'ma_9_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_2_value', 'ma_9_value']","('lag_1_value', 'lag_3_value')","('ma_2_value', 'ma_9_value')",0.025157232704402517,0.013888888888888888,0.13333333333333333,"[[1110  142]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_2_value', 'ma_9_value']","('lag_1_value', 'lag_3_value')","('ma_2_value', 'ma_9_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_2_value', 'ma_10_value']","('lag_1_value', 'lag_3_value')","('ma_2_value', 'ma_10_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_2_value', 'ma_10_value']","('lag_1_value', 'lag_3_value')","('ma_2_value', 'ma_10_value')",0.04678362573099415,0.02564102564102564,0.26666666666666666,"[[1100  152]
 [  11    4]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_2_value', 'ma_10_value']","('lag_1_value', 'lag_3_value')","('ma_2_value', 'ma_10_value')",0.05063291139240506,0.03125,0.13333333333333333,"[[1190   62]
 [  13    2]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_3_value', 'ma_4_value']","('lag_1_value', 'lag_3_value')","('ma_3_value', 'ma_4_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_3_value', 'ma_4_value']","('lag_1_value', 'lag_3_value')","('ma_3_value', 'ma_4_value')",0.012578616352201259,0.006944444444444444,0.06666666666666667,"[[1109  143]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_3_value', 'ma_4_value']","('lag_1_value', 'lag_3_value')","('ma_3_value', 'ma_4_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_3_value', 'ma_5_value']","('lag_1_value', 'lag_3_value')","('ma_3_value', 'ma_5_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_3_value', 'ma_5_value']","('lag_1_value', 'lag_3_value')","('ma_3_value', 'ma_5_value')",0.025477707006369428,0.014084507042253521,0.13333333333333333,"[[1112  140]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_3_value', 'ma_5_value']","('lag_1_value', 'lag_3_value')","('ma_3_value', 'ma_5_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_3_value', 'ma_6_value']","('lag_1_value', 'lag_3_value')","('ma_3_value', 'ma_6_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_3_value', 'ma_6_value']","('lag_1_value', 'lag_3_value')","('ma_3_value', 'ma_6_value')",0.050314465408805034,0.027777777777777776,0.26666666666666666,"[[1112  140]
 [  11    4]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_3_value', 'ma_6_value']","('lag_1_value', 'lag_3_value')","('ma_3_value', 'ma_6_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_3_value', 'ma_7_value']","('lag_1_value', 'lag_3_value')","('ma_3_value', 'ma_7_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_3_value', 'ma_7_value']","('lag_1_value', 'lag_3_value')","('ma_3_value', 'ma_7_value')",0.038461538461538464,0.02127659574468085,0.2,"[[1114  138]
 [  12    3]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_3_value', 'ma_7_value']","('lag_1_value', 'lag_3_value')","('ma_3_value', 'ma_7_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_3_value', 'ma_8_value']","('lag_1_value', 'lag_3_value')","('ma_3_value', 'ma_8_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_3_value', 'ma_8_value']","('lag_1_value', 'lag_3_value')","('ma_3_value', 'ma_8_value')",0.02531645569620253,0.013986013986013986,0.13333333333333333,"[[1111  141]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_3_value', 'ma_8_value']","('lag_1_value', 'lag_3_value')","('ma_3_value', 'ma_8_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_3_value', 'ma_9_value']","('lag_1_value', 'lag_3_value')","('ma_3_value', 'ma_9_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_3_value', 'ma_9_value']","('lag_1_value', 'lag_3_value')","('ma_3_value', 'ma_9_value')",0.023952095808383235,0.013157894736842105,0.13333333333333333,"[[1102  150]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_3_value', 'ma_9_value']","('lag_1_value', 'lag_3_value')","('ma_3_value', 'ma_9_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_3_value', 'ma_10_value']","('lag_1_value', 'lag_3_value')","('ma_3_value', 'ma_10_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_3_value', 'ma_10_value']","('lag_1_value', 'lag_3_value')","('ma_3_value', 'ma_10_value')",0.024539877300613498,0.013513513513513514,0.13333333333333333,"[[1106  146]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_3_value', 'ma_10_value']","('lag_1_value', 'lag_3_value')","('ma_3_value', 'ma_10_value')",0.05063291139240506,0.03125,0.13333333333333333,"[[1190   62]
 [  13    2]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_4_value', 'ma_5_value']","('lag_1_value', 'lag_3_value')","('ma_4_value', 'ma_5_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_4_value', 'ma_5_value']","('lag_1_value', 'lag_3_value')","('ma_4_value', 'ma_5_value')",0.03571428571428571,0.0196078431372549,0.2,"[[1102  150]
 [  12    3]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_4_value', 'ma_5_value']","('lag_1_value', 'lag_3_value')","('ma_4_value', 'ma_5_value')",0.0,0.0,0.0,"[[1188   64]
 [  15    0]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_4_value', 'ma_6_value']","('lag_1_value', 'lag_3_value')","('ma_4_value', 'ma_6_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_4_value', 'ma_6_value']","('lag_1_value', 'lag_3_value')","('ma_4_value', 'ma_6_value')",0.02531645569620253,0.013986013986013986,0.13333333333333333,"[[1111  141]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_4_value', 'ma_6_value']","('lag_1_value', 'lag_3_value')","('ma_4_value', 'ma_6_value')",0.0,0.0,0.0,"[[1188   64]
 [  15    0]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_4_value', 'ma_7_value']","('lag_1_value', 'lag_3_value')","('ma_4_value', 'ma_7_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_4_value', 'ma_7_value']","('lag_1_value', 'lag_3_value')","('ma_4_value', 'ma_7_value')",0.012345679012345678,0.006802721088435374,0.06666666666666667,"[[1106  146]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_4_value', 'ma_7_value']","('lag_1_value', 'lag_3_value')","('ma_4_value', 'ma_7_value')",0.0,0.0,0.0,"[[1188   64]
 [  15    0]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_4_value', 'ma_8_value']","('lag_1_value', 'lag_3_value')","('ma_4_value', 'ma_8_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_4_value', 'ma_8_value']","('lag_1_value', 'lag_3_value')","('ma_4_value', 'ma_8_value')",0.025477707006369428,0.014084507042253521,0.13333333333333333,"[[1112  140]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_4_value', 'ma_8_value']","('lag_1_value', 'lag_3_value')","('ma_4_value', 'ma_8_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_4_value', 'ma_9_value']","('lag_1_value', 'lag_3_value')","('ma_4_value', 'ma_9_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_4_value', 'ma_9_value']","('lag_1_value', 'lag_3_value')","('ma_4_value', 'ma_9_value')",0.024691358024691357,0.013605442176870748,0.13333333333333333,"[[1107  145]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_4_value', 'ma_9_value']","('lag_1_value', 'lag_3_value')","('ma_4_value', 'ma_9_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_4_value', 'ma_10_value']","('lag_1_value', 'lag_3_value')","('ma_4_value', 'ma_10_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_4_value', 'ma_10_value']","('lag_1_value', 'lag_3_value')","('ma_4_value', 'ma_10_value')",0.03680981595092025,0.02027027027027027,0.2,"[[1107  145]
 [  12    3]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_4_value', 'ma_10_value']","('lag_1_value', 'lag_3_value')","('ma_4_value', 'ma_10_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_5_value', 'ma_6_value']","('lag_1_value', 'lag_3_value')","('ma_5_value', 'ma_6_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_5_value', 'ma_6_value']","('lag_1_value', 'lag_3_value')","('ma_5_value', 'ma_6_value')",0.026490066225165563,0.014705882352941176,0.13333333333333333,"[[1118  134]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_5_value', 'ma_6_value']","('lag_1_value', 'lag_3_value')","('ma_5_value', 'ma_6_value')",0.0,0.0,0.0,"[[1188   64]
 [  15    0]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_5_value', 'ma_7_value']","('lag_1_value', 'lag_3_value')","('ma_5_value', 'ma_7_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_1_value', 'lag_3_value', 'ma_5_value', 'ma_7_value']","('lag_1_value', 'lag_3_value')","('ma_5_value', 'ma_7_value')",0.03680981595092025,0.02027027027027027,0.2,"[[1107  145]
 [  12    3]]"
